marca,modelo,km,potencia,fecha_registro,tipo_gasolina,color,tipo_coche,volante_regulable,aire_acondicionado,camara_trasera,asientos_traseros_plegables,elevalunas_electrico,bluetooth,gps,alerta_lim_velocidad,precio,fecha_venta
BMW,316,236316.0,85.0,2013-04-01,diesel,silver,sedan,False,True,False,False,False,False,True,,10200.0,2018-07-01
,520,81283.0,120.0,,diesel,black,sedan,True,True,False,False,False,False,True,False,14900.0,2018-07-01
BMW,316,105186.0,85.0,,diesel,grey,,False,True,False,False,False,False,True,,11800.0,2018-07-01
BMW,318,176208.0,100.0,,diesel,white,,False,True,False,False,True,True,True,False,13200.0,2018-07-01
BMW,316,108074.0,85.0,2012-07-01,diesel,brown,sedan,False,True,False,,False,,True,False,10600.0,2018-07-01
BMW,318,150804.0,105.0,,diesel,black,,True,True,False,,True,True,True,True,10300.0,2018-07-01
BMW,318,121638.0,105.0,,diesel,black,sedan,False,True,False,False,False,,True,False,13800.0,2018-07-01
BMW,320,138063.0,120.0,2012-06-01,diesel,blue,sedan,True,False,False,,False,True,True,False,13300.0,2018-07-01
BMW,520,115912.0,120.0,,diesel,black,,True,True,True,False,False,True,True,False,19200.0,2018-07-01
BMW,730,179601.0,180.0,,diesel,grey,sedan,True,True,True,,True,False,True,True,18500.0,2018-07-01
,325,51279.0,160.0,2015-04-01,diesel,white,,True,True,False,,True,,True,False,16300.0,2018-07-01
BMW,318,173195.0,100.0,,diesel,blue,sedan,False,True,False,,True,,True,False,12000.0,2018-07-01
BMW,525,165863.0,155.0,,diesel,black,sedan,True,True,False,,True,True,True,,16900.0,2018-07-01
,316,109001.0,85.0,2014-03-01,diesel,black,,False,True,False,,False,False,True,True,9400.0,2018-07-01
BMW,316,84057.0,85.0,2012-11-01,diesel,blue,sedan,False,True,False,,False,False,True,False,10500.0,2018-07-01
,520,141603.0,135.0,,diesel,black,,True,True,True,False,True,True,True,True,19800.0,2018-07-01
BMW,520,95018.0,120.0,,diesel,grey,sedan,True,True,False,False,True,False,True,True,16800.0,2018-07-01
BMW,520,138448.0,120.0,,diesel,grey,sedan,True,True,False,,False,False,True,False,14600.0,2018-07-01
BMW,520,170081.0,120.0,2012-04-01,diesel,grey,sedan,False,False,False,,False,True,True,True,16100.0,2018-07-01
BMW,520,77077.0,135.0,2014-01-01,diesel,,sedan,True,True,True,,False,False,True,True,27800.0,2018-07-01
,520,97113.0,120.0,2011-11-01,diesel,blue,sedan,True,True,False,,False,False,True,,15800.0,2018-07-01
BMW,318,159923.0,100.0,2013-04-01,diesel,black,sedan,False,True,False,False,False,False,True,False,11900.0,2018-07-01
BMW,730,124444.0,190.0,2013-02-01,diesel,black,,True,True,True,,True,False,True,True,28800.0,2018-07-01
BMW,316,180076.0,85.0,2012-11-01,diesel,black,,False,,False,,False,False,True,,9800.0,2018-07-01
BMW,320,297311.0,100.0,,diesel,silver,sedan,True,False,False,False,False,True,True,False,1000.0,2018-07-01
BMW,320,49683.0,120.0,2012-06-01,diesel,blue,sedan,True,False,False,False,False,,True,True,14800.0,2018-07-01
BMW,320,217048.0,110.0,,diesel,grey,sedan,False,False,False,,False,False,True,False,4800.0,2018-07-01
BMW,318,196932.0,105.0,,diesel,grey,sedan,False,True,False,,True,False,True,False,9900.0,2018-07-01
BMW,318,166727.0,100.0,,diesel,black,sedan,True,True,False,,True,False,True,False,12000.0,2018-07-01
BMW,318,102445.0,105.0,,diesel,white,sedan,False,True,False,,False,True,True,,12400.0,2018-07-01
BMW,520,146984.0,120.0,2014-02-01,diesel,grey,sedan,True,True,False,False,False,False,True,True,19800.0,2018-07-01
BMW,316,145012.0,85.0,2013-07-01,diesel,silver,sedan,False,False,False,,True,False,True,,12100.0,2018-07-01
,320,202202.0,120.0,,diesel,grey,sedan,True,,True,,True,,True,True,11900.0,2018-08-01
BMW,320,116504.0,120.0,,diesel,blue,,True,True,False,False,True,False,True,True,15400.0,2018-08-01
BMW,730,179513.0,180.0,2009-07-01,diesel,grey,,True,True,True,,True,,True,True,18500.0,2018-08-01
,318,120413.0,100.0,,diesel,grey,sedan,True,True,False,,True,False,True,False,11400.0,2018-08-01
BMW,318,128464.0,100.0,,diesel,grey,,False,,False,,False,False,True,False,13600.0,2018-08-01
BMW,330,112646.0,190.0,,diesel,grey,sedan,True,True,False,,True,True,True,True,19600.0,2018-08-01
BMW,518,219963.0,100.0,2013-10-01,diesel,black,sedan,True,True,True,False,False,,True,True,17400.0,2018-08-01
BMW,318,236929.0,100.0,2011-01-01,diesel,black,sedan,True,True,False,,False,False,True,False,8600.0,2018-08-01
BMW,525,159462.0,150.0,,diesel,black,sedan,True,True,True,,True,True,True,True,19200.0,2018-08-01
,318,169600.0,100.0,2013-10-01,diesel,grey,sedan,False,True,False,,False,False,True,,12800.0,2018-08-01
BMW,525,61648.0,160.0,2012-12-01,diesel,black,,True,False,False,,True,False,True,True,17300.0,2018-08-01
BMW,520,263523.0,110.0,2005-11-01,diesel,black,,True,True,False,False,False,False,True,,5000.0,2018-08-01
BMW,520,91952.0,120.0,2013-09-01,diesel,black,sedan,True,True,False,False,True,False,True,True,19300.0,2018-08-01
BMW,518,184052.0,100.0,2014-01-01,diesel,grey,,False,True,False,,False,False,True,True,17500.0,2018-08-01
BMW,530,217618.0,155.0,,diesel,black,sedan,True,True,False,,True,False,True,True,5100.0,2018-08-01
BMW,525,147590.0,155.0,,diesel,black,sedan,True,True,False,,False,False,True,True,18000.0,2018-08-01
,530,187367.0,180.0,,diesel,black,sedan,True,True,False,False,True,False,True,,16400.0,2018-08-01
BMW,320,127924.0,120.0,2012-11-01,diesel,blue,,True,True,False,False,True,False,True,True,15500.0,2018-08-01
BMW,525,168889.0,155.0,2013-01-01,diesel,grey,,True,True,True,False,False,False,True,True,19000.0,2018-08-01
BMW,520,221205.0,120.0,,diesel,silver,sedan,True,True,False,False,False,False,True,False,6000.0,2018-08-01
BMW,520,124731.0,120.0,2013-10-01,diesel,grey,sedan,True,True,True,,True,False,True,,19200.0,2018-08-01
BMW,520,125287.0,120.0,2013-10-01,diesel,grey,sedan,True,True,True,,True,False,True,True,18600.0,2018-08-01
BMW,525,216083.0,155.0,2012-10-01,diesel,silver,sedan,True,True,False,,True,True,True,True,19200.0,2018-08-01
,520,194174.0,120.0,,diesel,grey,sedan,True,True,False,False,True,False,True,True,15200.0,2018-08-01
BMW,520,132975.0,120.0,2012-10-01,diesel,grey,sedan,True,True,False,,False,,True,,14500.0,2018-08-01
BMW,318,179540.0,90.0,2006-07-01,diesel,black,sedan,True,True,False,,False,False,True,False,5500.0,2018-08-01
,530,270855.0,140.0,,diesel,black,sedan,True,True,False,,True,False,True,,15800.0,2018-08-01
BMW,318,123254.0,100.0,,diesel,red,,False,False,False,,False,True,True,False,12300.0,2018-08-01
BMW,316,106364.0,85.0,2013-09-01,diesel,black,sedan,False,True,False,False,False,False,True,False,10400.0,2018-08-01
BMW,528,134835.0,180.0,2015-01-01,petrol,blue,sedan,False,True,False,,True,True,True,True,26300.0,2018-08-01
BMW,320,184727.0,120.0,2013-02-01,diesel,brown,sedan,True,True,False,,False,False,True,True,14500.0,2018-08-01
BMW,320,100958.0,120.0,2012-09-01,diesel,black,sedan,False,True,False,,False,False,True,False,15400.0,2018-08-01
BMW,318,115485.0,100.0,,diesel,blue,sedan,True,True,False,,False,False,True,False,12900.0,2018-08-01
BMW,320,107153.0,120.0,2012-06-01,diesel,blue,sedan,True,,False,,False,False,True,,11900.0,2018-08-01
,316,152930.0,85.0,2013-01-01,diesel,,sedan,False,True,False,,False,False,True,False,11800.0,2018-08-01
BMW,316,191459.0,85.0,,diesel,black,sedan,False,True,False,False,False,False,True,False,10100.0,2018-08-01
,520,187462.0,120.0,,diesel,black,sedan,False,True,False,,False,False,True,True,14300.0,2018-08-01
BMW,520,134767.0,120.0,2011-01-01,diesel,grey,sedan,True,True,False,,True,True,True,True,17100.0,2018-08-01
BMW,520,131343.0,120.0,,diesel,grey,sedan,True,True,False,,True,False,True,False,14600.0,2018-08-01
BMW,318,180606.0,100.0,2012-10-01,diesel,grey,sedan,True,True,False,,True,False,True,,12600.0,2018-08-01
BMW,320,147678.0,120.0,,diesel,black,sedan,False,True,False,,False,False,True,False,12100.0,2018-08-01
BMW,316,168469.0,85.0,2012-06-01,diesel,brown,sedan,False,True,False,,False,False,True,False,10500.0,2018-08-01
BMW,316,114204.0,85.0,,diesel,brown,,True,False,False,False,False,False,True,False,10700.0,2018-08-01
BMW,520,217448.0,110.0,2008-08-01,diesel,blue,sedan,True,True,False,False,False,False,True,False,7000.0,2018-08-01
BMW,318,137324.0,100.0,2013-01-01,diesel,grey,sedan,True,True,False,,False,False,True,False,13900.0,2018-08-01
BMW,518,180945.0,100.0,2014-03-01,diesel,grey,sedan,True,True,False,,True,False,True,True,18600.0,2018-08-01
,318,197057.0,90.0,,diesel,silver,,True,True,False,,False,False,True,False,6100.0,2018-08-01
BMW,530,388616.0,180.0,,diesel,grey,,True,True,False,,True,False,True,True,14600.0,2018-08-01
BMW,320,150482.0,120.0,2011-08-01,diesel,brown,sedan,True,True,True,False,False,,True,False,8700.0,2018-08-01
,520,116243.0,120.0,2013-06-01,diesel,brown,,True,True,False,,False,False,True,False,16200.0,2018-08-01
BMW,316,198313.0,85.0,2014-07-01,diesel,blue,sedan,False,True,False,,False,False,True,True,13900.0,2018-08-01
BMW,530,184696.0,173.0,,diesel,grey,sedan,True,True,False,,True,False,True,True,7700.0,2018-08-01
BMW,530,218487.0,155.0,,diesel,black,sedan,True,,False,False,True,False,True,,5500.0,2018-08-01
BMW,520,143763.0,120.0,2012-09-01,diesel,brown,sedan,True,,True,False,True,False,True,False,15900.0,2018-08-01
BMW,530,195056.0,189.0,2013-08-01,diesel,grey,sedan,True,True,False,,False,False,True,True,19600.0,2018-08-01
BMW,520,214933.0,120.0,,diesel,silver,,True,True,False,False,False,False,True,False,12700.0,2018-08-01
BMW,316,129622.0,85.0,,diesel,grey,sedan,True,True,False,,False,,True,False,12100.0,2018-08-01
BMW,320,120178.0,120.0,2012-05-01,diesel,,sedan,True,True,False,False,False,True,True,False,13300.0,2018-08-01
BMW,318,142038.0,100.0,2013-08-01,diesel,white,sedan,True,True,False,,True,,True,,13600.0,2018-08-01
BMW,316,121961.0,85.0,,diesel,white,,False,True,False,,False,False,True,,11700.0,2018-08-01
BMW,320,177856.0,120.0,,diesel,grey,sedan,False,False,True,,True,True,True,False,12000.0,2018-08-01
BMW,518,144347.0,100.0,,diesel,blue,,True,True,False,,True,False,True,False,15500.0,2018-08-01
BMW,520,213211.0,120.0,2012-01-01,diesel,blue,sedan,True,True,False,False,False,False,True,True,16500.0,2018-08-01
BMW,530,171977.0,190.0,2012-07-01,diesel,black,sedan,True,,False,False,True,False,True,True,18400.0,2018-08-01
BMW,320,128059.0,120.0,2012-10-01,diesel,red,sedan,True,True,False,False,False,False,True,,13900.0,2018-08-01
BMW,316,197116.0,85.0,2013-02-01,diesel,grey,,True,True,False,,False,False,True,False,10600.0,2018-08-01
BMW,318,133736.0,100.0,2013-03-01,diesel,grey,,False,True,False,,False,,True,,12700.0,2018-08-01
BMW,316,71140.0,85.0,2013-07-01,diesel,black,,False,True,False,,False,False,True,True,12100.0,2018-08-01
BMW,316,359661.0,75.0,,petrol,grey,sedan,False,False,False,False,False,False,True,False,400.0,2018-08-01
BMW,525,139557.0,155.0,,diesel,grey,,True,True,True,False,True,False,True,True,17700.0,2018-08-01
,520,217210.0,120.0,2009-11-01,diesel,grey,sedan,True,True,False,,False,,True,True,8800.0,2018-08-01
,316,174690.0,85.0,2014-08-01,diesel,brown,sedan,False,True,False,,True,False,True,False,13100.0,2018-08-01
BMW,525,201603.0,150.0,,diesel,grey,sedan,True,True,True,,True,False,True,True,15600.0,2018-08-01
BMW,520,167509.0,135.0,,diesel,,sedan,True,True,False,False,True,True,True,False,15500.0,2018-08-01
BMW,530,124433.0,190.0,,diesel,,,True,True,False,,True,False,True,True,19000.0,2018-08-01
BMW,520,186340.0,140.0,,diesel,grey,sedan,True,,False,,False,False,True,True,22700.0,2018-08-01
BMW,520,222201.0,135.0,,diesel,blue,,True,True,True,,True,False,True,True,14800.0,2018-08-01
BMW,316,134412.0,85.0,,diesel,grey,sedan,False,True,False,False,True,False,True,True,12400.0,2018-08-01
BMW,316,125082.0,85.0,2012-05-01,diesel,blue,,False,False,False,,False,False,True,True,11200.0,2018-09-01
BMW,320,174940.0,135.0,,diesel,black,sedan,True,True,False,False,True,False,True,False,12800.0,2018-09-01
BMW,316,143356.0,85.0,2013-03-01,diesel,blue,sedan,False,False,False,False,False,False,True,,10700.0,2018-09-01
,530,10480.0,195.0,2017-02-01,diesel,grey,sedan,True,True,True,True,False,True,True,True,51500.0,2018-09-01
BMW,318,183334.0,100.0,2012-06-01,diesel,,sedan,True,False,False,,False,True,True,False,11400.0,2018-09-01
BMW,730,180359.0,180.0,,diesel,grey,sedan,True,,True,False,True,False,True,True,18200.0,2018-09-01
BMW,518,180280.0,110.0,2015-01-01,diesel,brown,sedan,False,True,False,,True,False,True,True,16800.0,2018-09-01
BMW,320,123424.0,120.0,,diesel,blue,sedan,True,True,False,,False,False,True,,14800.0,2018-09-01
BMW,318,94368.0,100.0,,diesel,,,True,,True,,False,False,True,False,11900.0,2018-09-01
BMW,318,137608.0,100.0,2012-06-01,diesel,brown,sedan,True,True,True,,False,False,True,False,11700.0,2018-09-01
BMW,740,34624.0,235.0,2016-06-01,diesel,grey,sedan,True,True,True,,False,True,True,True,68700.0,2018-09-01
BMW,320,86680.0,120.0,2014-01-01,diesel,black,sedan,False,True,False,,True,,True,,17300.0,2018-09-01
BMW,M550,40142.0,280.0,,diesel,,sedan,True,True,True,,True,,True,True,41100.0,2018-09-01
BMW,320,165840.0,135.0,2014-01-01,diesel,grey,,False,False,True,False,False,False,True,True,13800.0,2018-09-01
,530,90925.0,190.0,2014-10-01,diesel,blue,sedan,True,True,False,True,True,False,True,True,21400.0,2018-09-01
,520,140541.0,135.0,2013-05-01,diesel,brown,sedan,True,True,False,,True,True,True,False,16100.0,2018-09-01
BMW,M5,150187.0,412.0,,petrol,white,sedan,True,True,True,,True,True,True,True,41600.0,2018-09-01
,318,139202.0,100.0,,diesel,grey,,True,True,False,,False,,True,False,11700.0,2018-09-01
BMW,320,188098.0,120.0,2013-07-01,diesel,grey,,True,True,False,,True,False,True,True,13400.0,2018-09-01
BMW,318,151698.0,100.0,,diesel,grey,sedan,True,True,False,False,False,False,True,False,12600.0,2018-09-01
BMW,730,185543.0,155.0,2011-06-01,diesel,black,sedan,True,True,True,False,True,False,True,True,25000.0,2018-09-01
BMW,520,114355.0,120.0,2012-08-01,diesel,brown,sedan,True,True,False,,True,False,True,True,18000.0,2018-09-01
,320,191710.0,120.0,2012-10-01,diesel,white,,False,True,False,,False,True,True,False,11300.0,2018-09-01
BMW,318,178600.0,105.0,2013-12-01,diesel,,sedan,False,True,True,,False,True,True,True,13200.0,2018-09-01
BMW,316,205380.0,85.0,,diesel,brown,sedan,True,True,False,,False,False,True,True,12600.0,2018-09-01
BMW,525,84056.0,155.0,2012-02-01,diesel,,,True,True,False,True,True,False,True,True,21300.0,2018-09-01
,520,159093.0,120.0,2013-08-01,diesel,grey,,True,True,False,,True,False,True,False,15200.0,2018-09-01
BMW,318,132926.0,100.0,,diesel,blue,,False,True,False,,False,False,True,True,12700.0,2018-09-01
BMW,518,148783.0,105.0,2013-11-01,diesel,black,sedan,True,True,False,False,True,False,True,True,17500.0,2018-09-01
BMW,316,111202.0,85.0,2013-09-01,diesel,brown,,False,True,False,,False,,True,False,11500.0,2018-09-01
BMW,316,50892.0,85.0,2013-06-01,diesel,black,sedan,False,,False,,False,False,True,False,12600.0,2018-09-01
BMW,318,136709.0,100.0,2012-06-01,diesel,brown,sedan,True,True,True,,False,False,True,False,11700.0,2018-09-01
BMW,520,172326.0,120.0,2012-07-01,diesel,black,,True,True,False,,False,False,True,False,13300.0,2018-09-01
BMW,520,222147.0,135.0,,diesel,grey,sedan,True,True,False,,False,False,True,False,13100.0,2018-09-01
,318,249257.0,100.0,,diesel,blue,sedan,True,True,False,,False,False,True,False,5700.0,2018-09-01
,535,73183.0,230.0,,diesel,white,sedan,True,True,False,True,True,True,True,True,28300.0,2018-09-01
,316,171640.0,85.0,2012-07-01,diesel,white,,True,False,False,,False,False,True,False,10800.0,2018-09-01
BMW,518,221435.0,100.0,,diesel,black,,True,True,False,False,True,False,True,True,16700.0,2018-09-01
BMW,318,99262.0,100.0,,diesel,blue,sedan,True,,True,False,False,False,True,True,13800.0,2018-09-01
BMW,118,44303.0,105.0,2012-11-01,diesel,blue,subcompact,False,False,False,,True,False,True,True,12300.0,2018-04-01
BMW,116,184534.0,85.0,,diesel,grey,subcompact,False,False,False,,False,False,True,False,7700.0,2018-05-01
BMW,116,177876.0,85.0,2012-10-01,diesel,white,subcompact,False,False,False,False,False,False,True,False,7700.0,2018-06-01
BMW,116,169319.0,85.0,,diesel,blue,subcompact,False,True,False,False,False,,True,False,9200.0,2018-05-01
BMW,116,193550.0,85.0,,diesel,grey,subcompact,True,True,False,False,False,False,True,False,9200.0,2018-06-01
BMW,116,162439.0,85.0,2010-03-01,diesel,blue,subcompact,False,,False,False,False,False,True,False,3600.0,2018-04-01
BMW,116,156974.0,85.0,2013-04-01,diesel,black,subcompact,False,False,False,False,False,False,True,False,5100.0,2018-05-01
BMW,116,233644.0,85.0,,diesel,black,,False,False,False,,False,False,True,False,4900.0,2018-06-01
,116,123064.0,85.0,2004-10-01,petrol,black,,False,False,False,,False,,True,False,2400.0,2018-05-01
BMW,116,123286.0,85.0,2012-09-01,diesel,blue,subcompact,False,False,False,,False,False,True,False,8400.0,2018-05-01
BMW,118,224562.0,100.0,,diesel,black,,False,False,False,,False,False,True,,3800.0,2018-06-01
BMW,116,125496.0,85.0,,diesel,white,subcompact,True,True,False,,False,False,True,False,11400.0,2018-01-01
BMW,118,186977.0,100.0,,diesel,grey,subcompact,False,False,False,,False,False,True,,4300.0,2018-03-01
BMW,116,96570.0,85.0,,diesel,brown,,False,False,False,,False,False,True,False,9600.0,2018-01-01
BMW,116,55219.0,85.0,2015-05-01,diesel,grey,subcompact,False,True,False,,False,False,True,False,14300.0,2018-01-01
BMW,116,145559.0,85.0,,diesel,black,,False,False,False,,False,False,True,False,9800.0,2018-01-01
BMW,118,135549.0,105.0,,diesel,black,,False,False,False,,False,,True,True,7600.0,2018-06-01
BMW,116,103856.0,85.0,2011-03-01,diesel,black,,False,,False,,False,False,True,False,3600.0,2018-03-01
BMW,116,169746.0,85.0,2012-06-01,diesel,black,subcompact,True,True,False,False,False,True,True,False,9300.0,2018-03-01
BMW,116,42851.0,85.0,2015-03-01,diesel,black,subcompact,False,False,False,,False,False,True,False,16700.0,2018-04-01
BMW,116,116708.0,85.0,,diesel,black,,False,True,False,,True,False,True,,9000.0,2018-02-01
BMW,116,132224.0,85.0,2012-01-01,diesel,grey,,False,False,False,False,False,False,True,False,9300.0,2018-02-01
BMW,116,20075.0,85.0,2014-09-01,diesel,black,,False,True,False,,False,False,True,False,15800.0,2018-02-01
BMW,116,72837.0,85.0,,diesel,blue,,False,False,False,,False,False,True,False,10700.0,2018-02-01
BMW,116,13657.0,80.0,,petrol,silver,subcompact,False,True,False,,False,False,True,False,21700.0,2018-02-01
,116,72283.0,85.0,,diesel,black,subcompact,False,True,False,,False,False,True,,17300.0,2018-02-01
BMW,116,121863.0,85.0,2013-11-01,diesel,blue,subcompact,False,True,False,False,False,False,True,False,9500.0,2018-02-01
BMW,116,94380.0,85.0,2013-02-01,diesel,,subcompact,False,False,False,,False,,True,False,9000.0,2018-02-01
BMW,114,75251.0,70.0,,diesel,,subcompact,False,False,False,,False,False,True,False,15400.0,2018-04-01
BMW,116,121130.0,85.0,,diesel,blue,,False,False,False,,False,True,True,False,10100.0,2018-02-01
BMW,116,156610.0,85.0,,petrol,grey,,False,,True,False,False,True,True,False,3600.0,2018-02-01
BMW,123,92614.0,150.0,,diesel,white,,True,False,True,,True,True,True,True,11400.0,2018-02-01
,116,91813.0,85.0,2013-02-01,diesel,grey,,False,False,False,,False,False,True,False,9400.0,2018-02-01
BMW,118,235114.0,90.0,,diesel,,subcompact,False,False,False,,False,False,True,False,3300.0,2018-04-01
BMW,118,43911.0,105.0,,diesel,blue,,False,False,False,,True,False,True,,11900.0,2018-02-01
BMW,318,212836.0,85.0,,diesel,silver,subcompact,False,False,False,False,False,False,True,False,1400.0,2018-02-01
BMW,116,113052.0,85.0,,diesel,black,,False,False,False,,False,False,True,False,6500.0,2018-02-01
BMW,116,111140.0,85.0,,diesel,white,subcompact,False,False,False,,False,,False,False,7100.0,2018-02-01
,116,138802.0,85.0,,diesel,grey,subcompact,False,True,False,False,True,True,True,False,15600.0,2018-02-01
BMW,118,166267.0,105.0,2007-11-01,diesel,black,,False,False,False,,False,False,True,False,3200.0,2018-02-01
BMW,116,165988.0,85.0,2012-05-01,diesel,silver,subcompact,True,True,False,,False,False,True,False,9400.0,2018-03-01
BMW,118,94445.0,105.0,2013-06-01,diesel,blue,subcompact,True,True,False,,False,False,True,,13200.0,2018-04-01
BMW,116,155338.0,85.0,,diesel,black,subcompact,False,False,False,False,False,False,True,False,9200.0,2018-03-01
BMW,116,83445.0,85.0,2013-05-01,diesel,white,subcompact,True,True,True,,False,False,True,False,11700.0,2018-03-01
,116,62544.0,85.0,,diesel,grey,subcompact,False,,False,False,False,False,True,False,12700.0,2018-03-01
BMW,116,108391.0,85.0,2013-02-01,diesel,silver,subcompact,True,,False,,False,True,True,False,11700.0,2018-03-01
BMW,116,204836.0,85.0,,diesel,white,,False,True,False,,False,False,True,False,7000.0,2018-03-01
BMW,116,141767.0,85.0,2012-01-01,diesel,grey,,False,True,False,,False,False,True,False,8300.0,2018-03-01
,116,107076.0,85.0,,diesel,blue,subcompact,False,,False,,False,False,True,False,8900.0,2018-04-01
,116,188942.0,85.0,,petrol,brown,subcompact,False,False,False,False,False,False,True,,4000.0,2018-04-01
BMW,116,119738.0,85.0,,diesel,grey,subcompact,False,False,False,,False,False,True,False,8900.0,2018-03-01
,116,162369.0,85.0,2014-03-01,diesel,blue,,True,True,False,,False,False,True,False,8300.0,2018-03-01
BMW,116,13022.0,85.0,,diesel,brown,subcompact,False,True,False,,False,False,True,False,13800.0,2018-03-01
BMW,120,74162.0,120.0,2012-04-01,diesel,silver,subcompact,False,False,False,,False,False,True,False,11400.0,2018-03-01
BMW,116,110749.0,85.0,2013-04-01,diesel,grey,subcompact,False,True,False,False,False,False,True,False,10700.0,2018-04-01
,118,133991.0,95.0,2006-05-01,petrol,black,subcompact,False,False,False,,False,False,True,False,5500.0,2018-03-01
,116,199483.0,85.0,,diesel,grey,subcompact,False,False,True,False,False,False,True,False,8000.0,2018-03-01
BMW,116,79420.0,85.0,,diesel,orange,,True,,False,,True,False,True,False,13700.0,2018-03-01
,116,6777.0,85.0,2017-01-01,diesel,black,subcompact,False,True,False,False,False,False,True,,11300.0,2018-03-01
BMW,118,165497.0,105.0,,diesel,grey,subcompact,False,False,False,,False,False,True,False,7900.0,2018-03-01
BMW,116,76016.0,85.0,,diesel,blue,,True,True,True,,False,False,True,False,14800.0,2018-06-01
BMW,116,79900.0,85.0,,diesel,blue,subcompact,True,True,False,,False,False,True,False,8300.0,2018-03-01
,116,161818.0,85.0,2012-03-01,diesel,white,subcompact,True,True,False,,False,False,True,,8500.0,2018-03-01
,116,2399.0,85.0,,diesel,white,subcompact,False,False,False,,False,False,True,False,17300.0,2018-03-01
BMW,116,122426.0,85.0,2014-06-01,diesel,black,subcompact,False,True,False,,False,False,True,False,10600.0,2018-06-01
BMW,116,181214.0,85.0,,diesel,white,subcompact,False,True,False,False,False,False,True,False,9300.0,2018-03-01
BMW,i3,6572.0,75.0,2015-11-01,hybrid_petrol,black,,True,True,True,False,False,False,True,,28000.0,2018-03-01
BMW,116,143941.0,85.0,2012-06-01,diesel,,subcompact,False,False,False,,False,False,True,False,9900.0,2018-04-01
,118,269389.0,90.0,,diesel,grey,,False,False,False,False,False,False,True,False,3300.0,2018-04-01
BMW,116,190627.0,85.0,,diesel,black,subcompact,False,True,False,,False,False,True,False,8800.0,2018-04-01
,116,43586.0,85.0,,diesel,white,,False,False,False,False,True,True,True,False,12300.0,2018-04-01
BMW,116,164134.0,85.0,2013-09-01,diesel,blue,subcompact,False,True,False,False,False,False,True,False,10200.0,2018-04-01
BMW,118,106956.0,100.0,2014-07-01,diesel,grey,subcompact,False,False,False,False,False,False,True,,11800.0,2018-04-01
BMW,118,351046.0,90.0,,diesel,grey,subcompact,False,False,False,,False,False,True,False,3000.0,2018-04-01
BMW,116,95873.0,85.0,,diesel,blue,,False,False,False,,True,True,True,False,10500.0,2018-04-01
BMW,116,223646.0,85.0,,diesel,black,subcompact,False,False,False,,False,False,True,False,5200.0,2018-04-01
BMW,114,75801.0,70.0,2014-03-01,diesel,black,subcompact,False,False,False,,False,False,True,False,15300.0,2018-04-01
BMW,116,146359.0,85.0,2012-04-01,diesel,blue,subcompact,False,False,False,False,False,,True,False,8000.0,2018-04-01
BMW,118,270291.0,90.0,,diesel,grey,subcompact,False,False,False,,False,False,True,False,3300.0,2018-04-01
BMW,116,134364.0,85.0,2013-04-01,diesel,,,True,False,False,,False,False,True,False,7100.0,2018-04-01
BMW,118,82374.0,105.0,,diesel,blue,,True,True,True,,True,False,True,True,12400.0,2018-05-01
,114,25703.0,70.0,2016-01-01,diesel,grey,subcompact,False,True,False,,False,False,True,False,8200.0,2018-05-01
BMW,116,128856.0,85.0,,diesel,grey,subcompact,True,False,False,False,False,False,True,False,3900.0,2018-05-01
BMW,116,114439.0,85.0,2013-02-01,diesel,silver,subcompact,False,True,True,,False,False,True,False,9800.0,2018-05-01
BMW,116,46036.0,85.0,2014-03-01,diesel,black,,False,False,False,,False,False,True,True,11800.0,2018-05-01
BMW,116,173110.0,85.0,,diesel,blue,subcompact,False,True,False,False,False,False,True,False,8800.0,2018-05-01
,116,144607.0,85.0,,diesel,blue,subcompact,False,False,False,,False,False,True,False,8300.0,2018-05-01
BMW,116,20297.0,85.0,,diesel,black,subcompact,False,True,False,,False,False,True,False,16900.0,2018-05-01
BMW,118,44586.0,105.0,2012-11-01,diesel,blue,subcompact,False,False,False,False,True,False,True,True,13000.0,2018-05-01
,318,145215.0,85.0,2004-08-01,diesel,silver,subcompact,False,False,False,,False,False,True,False,2500.0,2018-05-01
BMW,116,108038.0,85.0,,diesel,black,,False,False,False,,False,False,True,True,9900.0,2018-05-01
BMW,116,137773.0,85.0,,diesel,black,subcompact,True,True,False,False,True,False,True,False,10900.0,2018-05-01
,118,181781.0,100.0,,diesel,grey,,True,True,True,,False,True,True,False,9500.0,2018-05-01
BMW,116,149302.0,85.0,2013-04-01,diesel,black,subcompact,False,False,False,,False,False,True,,9200.0,2018-05-01
,116,156180.0,85.0,,diesel,,subcompact,True,False,False,,False,True,True,,8900.0,2018-05-01
BMW,118,170287.0,105.0,,diesel,silver,subcompact,False,False,False,,False,False,True,,5700.0,2018-05-01
,116,116214.0,85.0,,diesel,blue,subcompact,False,False,False,False,False,False,True,,8700.0,2018-05-01
BMW,118,54093.0,110.0,2015-10-01,diesel,black,,False,True,False,False,False,,True,False,16300.0,2018-05-01
BMW,116,214982.0,85.0,2011-05-01,diesel,black,,False,,False,False,False,False,True,,6100.0,2018-05-01
BMW,118,186916.0,100.0,2008-09-01,diesel,grey,,False,False,False,,False,False,True,False,4000.0,2018-05-01
,116,106143.0,85.0,,diesel,black,subcompact,False,True,False,,False,False,True,False,10100.0,2018-05-01
,118,119724.0,100.0,,diesel,,subcompact,False,True,False,,False,False,True,False,9900.0,2018-06-01
